ID;Maschine;Datum;Uhrzeit;Drehzahl;Leistungsaufnahme;Vibration;Lautstaerke;Temperatur;FehlerID;Produktionsprogramm;SollMenge;IstMenge;Ausschuss
ABC102955;XL400_01;2018-01-02;00:37:30;100;18.251;-0.195;75.039;100;0000;PP001;2350;2350;18
ABC102956;XL400_01;2018-01-02;00:38:00;100;18.584;0.043;74.971;100;0000;PP001;2350;2350;9
ABC102957;XL400_01;2018-01-02;00:38:30;100;18.53;0.135;74.953;100;0000;PP001;2350;2350;12
ABC102958;XL400_01;2018-01-02;00:39:00;100;18.607;0.151;74.93;100;0000;PP001;2350;2350;5
ABC102959;XL400_01;2018-01-02;00:39:30;100;18.498;0.124;74.94;100;0000;PP001;2350;2350;15
ABC102960;XL400_01;2018-01-02;00:40:00;100;18.444;-0.027;75.074;100;0000;PP001;2350;2350;9
ABC102961;XL400_01;2018-01-02;00:40:30;100;18.612;0.135;75.139;100;0000;PP001;2350;2350;5
ABC102962;XL400_01;2018-01-02;00:41:00;100;18.545;0.139;74.873;100;0000;PP001;2350;2350;6
ABC102963;XL400_01;2018-01-02;00:41:30;100;18.588;-0.013;75.106;100;0000;PP001;2350;2350;17
ABC102964;XL400_01;2018-01-02;00:42:00;100;18.46;-0.337;75.151;100;0000;PP001;2350;2350;9
ABC102965;XL400_01;2018-01-02;00:42:30;100;18.464;-0.079;75.155;100;0000;PP001;2350;2350;17
ABC102966;XL400_01;2018-01-02;00:43:00;100;18.547;-0.073;74.832;100;0000;PP001;2350;2350;14
ABC102967;XL400_01;2018-01-02;00:43:30;100;18.584;-0.021;75.01;100;0000;PP001;2350;2350;9
ABC102968;XL400_01;2018-01-02;00:44:00;100;18.596;-0.032;74.909;100;0000;PP001;2350;2350;17
ABC102969;XL400_01;2018-01-02;00:44:30;100;18.405;0.077;75.175;100;0000;PP001;2350;2350;7
ABC102970;XL400_01;2018-01-02;00:45:00;100;18.418;-0.114;74.993;100;0000;PP001;2350;2350;4
ABC102971;XL400_01;2018-01-02;00:45:30;100;18.511;-0.002;74.917;100;0000;PP001;2350;2350;1
ABC102972;XL400_01;2018-01-02;00:46:00;100;18.509;0.035;74.996;100;0000;PP001;2350;2350;14
ABC102973;XL400_01;2018-01-02;00:46:30;100;18.657;0.084;75.027;100;0000;PP001;2350;2350;19
ABC102974;XL400_01;2018-01-02;00:47:00;100;18.624;0.065;74.931;100;0000;PP001;2350;2350;11
ABC102975;XL400_01;2018-01-02;00:47:30;100;18.58;0.254;74.876;100;0000;PP001;2350;2350;0
ABC102976;XL400_01;2018-01-02;00:48:00;100;18.391;0.047;74.917;100;0000;PP001;2350;2350;6
ABC102977;XL400_01;2018-01-02;00:48:30;100;18.492;-0.111;74.906;100;0000;PP001;2350;2350;17
ABC102978;XL400_01;2018-01-02;00:49:00;100;18.755;-0.162;74.983;100;0000;PP001;2350;2350;15
ABC102979;XL400_01;2018-01-02;00:49:30;100;18.419;-0.041;75.086;100;0000;PP001;2350;2350;12
ABC102980;XL400_01;2018-01-02;00:50:00;100;18.432;0.161;74.964;100;0000;PP001;2350;2350;19
ABC102981;XL400_01;2018-01-02;00:50:30;100;18.528;-0.161;75.05;100;0000;PP001;2350;2350;8
ABC102982;XL400_01;2018-01-02;00:51:00;100;18.49;-0.101;75.094;100;0000;PP001;2350;2350;17
ABC102983;XL400_01;2018-01-02;00:51:30;100;18.648;-0.012;74.929;100;0000;PP001;2350;2350;19
ABC102984;XL400_01;2018-01-02;00:52:00;100;18.467;0.006;75.116;100;0000;PP001;2350;2350;6
ABC102985;XL400_01;2018-01-02;00:52:30;100;18.456;0.196;74.914;100;0000;PP001;2350;2350;16
ABC102986;XL400_01;2018-01-02;00:53:00;100;18.478;0.012;74.901;100;0000;PP001;2350;2350;5
ABC102987;XL400_01;2018-01-02;00:53:30;100;18.625;-0.049;74.864;100;0000;PP001;2350;2350;2
ABC102988;XL400_01;2018-01-02;00:54:00;100;18.519;0.08;74.872;100;0000;PP001;2350;2350;7
ABC102989;XL400_01;2018-01-02;00:54:30;100;18.585;-0.072;75.063;100;0000;PP001;2350;2350;13
ABC102990;XL400_01;2018-01-02;00:55:00;100;18.623;-0.131;74.995;100;0000;PP001;2350;2350;17
ABC102991;XL400_01;2018-01-02;00:55:30;100;18.332;-0.06;75.135;100;0000;PP001;2350;2350;1
ABC102992;XL400_01;2018-01-02;00:56:00;100;18.67;-0.037;74.843;100;0000;PP001;2350;2350;0
ABC102993;XL400_01;2018-01-02;00:56:30;100;18.518;-0.009;75.099;100;0000;PP001;2350;2350;11
ABC102994;XL400_01;2018-01-02;00:57:00;100;18.436;0.104;74.958;100;0000;PP001;2350;2350;3
ABC102995;XL400_01;2018-01-02;00:57:30;100;18.571;-0.009;75.02;100;0000;PP001;2350;2350;3
ABC102996;XL400_01;2018-01-02;00:58:00;100;18.513;-0.075;74.881;100;0000;PP001;2350;2350;2
ABC102997;XL400_01;2018-01-02;00:58:30;100;18.458;-0.019;74.963;100;0000;PP001;2350;2350;11
ABC102998;XL400_01;2018-01-02;00:59:00;100;18.612;-0.025;75.067;100;0000;PP001;2350;2350;6
ABC102999;XL400_01;2018-01-02;00:59:30;100;18.529;0.122;75.026;100;0000;PP001;2350;2350;15
ABC103000;XL400_01;2018-01-02;01:00:00;100;18.564;-0.012;75.085;100;0000;PP001;2350;2350;19
ABC103001;XL400_01;2018-01-02;01:00:30;100;18.45;-0.021;74.975;100;0000;PP001;2350;2350;18
ABC103002;XL400_01;2018-01-02;01:01:00;100;18.603;-0.196;74.822;100;0000;PP001;2350;2350;17
ABC103003;XL400_01;2018-01-02;01:01:30;100;18.385;-0.004;75.038;100;0000;PP001;2350;2350;17
ABC103004;XL400_01;2018-01-02;01:02:00;100;18.424;-0.029;74.997;100;0000;PP001;2350;2350;14
ABC103005;XL400_01;2018-01-02;01:02:30;100;18.312;0.008;75.027;100;0000;PP001;2350;2350;15
ABC103006;XL400_01;2018-01-02;01:03:00;100;18.461;-0.286;75.02;100;0000;PP001;2350;2350;4
ABC103007;XL400_01;2018-01-02;01:03:30;100;18.463;-0.138;74.93;100;0000;PP001;2350;2350;1
ABC103008;XL400_01;2018-01-02;01:04:00;100;18.589;-0.09;75.06;100;0000;PP001;2350;2350;8
ABC103009;XL400_01;2018-01-02;01:04:30;100;18.527;-0.057;75.071;100;0000;PP001;2350;2350;16
ABC103010;XL400_01;2018-01-02;01:05:00;100;18.384;-0.031;74.863;100;0000;PP001;2350;2350;12
ABC103011;XL400_01;2018-01-02;01:05:30;100;18.661;0.025;75.022;100;0000;PP001;2350;2350;9
ABC103012;XL400_01;2018-01-02;01:06:00;100;18.517;-0.153;74.933;100;0000;PP001;2350;2350;17
ABC103013;XL400_01;2018-01-02;01:06:30;100;18.489;0.05;74.875;100;0000;PP001;2350;2350;19
ABC103014;XL400_01;2018-01-02;01:07:00;100;18.471;-0.128;74.935;100;0000;PP001;2350;2350;18
ABC103015;XL400_01;2018-01-02;01:07:30;100;18.508;0.172;74.835;100;0000;PP001;2350;2350;6
ABC103016;XL400_01;2018-01-02;01:08:00;100;18.332;0.011;74.959;100;0000;PP001;2350;2350;10
ABC103017;XL400_01;2018-01-02;01:08:30;100;18.445;0.01;74.932;100;0000;PP001;2350;2350;0
ABC103018;XL400_01;2018-01-02;01:09:00;100;18.353;0.069;75.033;100;0000;PP001;2350;2350;18
ABC103019;XL400_01;2018-01-02;01:09:30;100;18.498;0.025;74.965;100;0000;PP001;2350;2350;3
ABC103020;XL400_01;2018-01-02;01:10:00;100;18.539;0.066;75.137;100;0000;PP001;2350;2350;1
ABC103021;XL400_01;2018-01-02;01:10:30;100;18.373;0.027;75.101;100;0000;PP001;2350;2350;10
ABC103022;XL400_01;2018-01-02;01:11:00;100;18.478;-0.052;74.868;100;0000;PP001;2350;2350;1
ABC103023;XL400_01;2018-01-02;01:11:30;100;18.345;-0.073;74.942;100;0000;PP001;2350;2350;15
ABC103024;XL400_01;2018-01-02;01:12:00;100;18.475;0.027;75.03;100;0000;PP001;2350;2350;16
ABC103025;XL400_01;2018-01-02;01:12:30;100;18.53;-0.157;75.004;100;0000;PP001;2350;2350;10
ABC103026;XL400_01;2018-01-02;01:13:00;100;18.471;0.033;75.012;100;0000;PP001;2350;2350;17
ABC103027;XL400_01;2018-01-02;01:13:30;100;18.267;0.061;75.019;100;0000;PP001;2350;2350;0
ABC103028;XL400_01;2018-01-02;01:14:00;100;18.383;0.092;75.085;100;0000;PP001;2350;2350;3
ABC103029;XL400_01;2018-01-02;01:14:30;100;18.378;0.015;74.974;100;0000;PP001;2350;2350;9
ABC103030;XL400_01;2018-01-02;01:15:00;100;18.555;0.011;74.797;100;0000;PP001;2350;2350;19
ABC103031;XL400_01;2018-01-02;01:15:30;100;18.563;-0.013;75.001;100;0000;PP001;2350;2350;17
ABC103032;XL400_01;2018-01-02;01:16:00;100;18.583;0.004;75.001;100;0000;PP001;2350;2350;3
ABC103033;XL400_01;2018-01-02;01:16:30;100;18.416;-0.0;74.886;100;0000;PP001;2350;2350;12
ABC103034;XL400_01;2018-01-02;01:17:00;100;18.487;-0.101;74.968;100;0000;PP001;2350;2350;13
ABC103035;XL400_01;2018-01-02;01:17:30;100;18.704;0.034;74.935;100;0000;PP001;2350;2350;18
ABC103036;XL400_01;2018-01-02;01:18:00;100;18.674;-0.033;74.874;100;0000;PP001;2350;2350;3
ABC103037;XL400_01;2018-01-02;01:18:30;100;18.43;-0.122;75.11;100;0000;PP001;2350;2350;16
ABC103038;XL400_01;2018-01-02;01:19:00;100;18.422;0.062;75.1;100;0000;PP001;2350;2350;6
ABC103039;XL400_01;2018-01-02;01:19:30;100;18.501;0.237;74.864;100;0000;PP001;2350;2350;7
ABC103040;XL400_01;2018-01-02;01:20:00;100;18.511;-0.1;74.987;100;0000;PP001;2350;2350;11
ABC103041;XL400_01;2018-01-02;01:20:30;100;18.554;0.071;75.04;100;0000;PP001;2350;2350;1
ABC103042;XL400_01;2018-01-02;01:21:00;100;18.418;0.02;74.935;100;0000;PP001;2350;2350;15
ABC103043;XL400_01;2018-01-02;01:21:30;100;18.676;0.198;74.956;100;0000;PP001;2350;2350;11
ABC103044;XL400_01;2018-01-02;01:22:00;100;18.587;-0.08;74.885;100;0000;PP001;2350;2350;6
ABC103045;XL400_01;2018-01-02;01:22:30;100;18.553;0.144;74.943;100;0000;PP001;2350;2350;18
ABC103046;XL400_01;2018-01-02;01:23:00;100;18.512;-0.068;74.957;100;0000;PP001;2350;2350;10
ABC103047;XL400_01;2018-01-02;01:23:30;100;18.627;-0.056;75.091;100;0000;PP001;2350;2350;8
ABC103048;XL400_01;2018-01-02;01:24:00;100;18.445;0.037;74.925;100;0000;PP001;2350;2350;11
ABC103049;XL400_01;2018-01-02;01:24:30;100;18.466;-0.085;75.021;100;0000;PP001;2350;2350;7
ABC103050;XL400_01;2018-01-02;01:25:00;100;18.638;0.023;74.9;100;0000;PP001;2350;2350;2
ABC103051;XL400_01;2018-01-02;01:25:30;100;18.663;0.126;74.817;100;0000;PP001;2350;2350;19
ABC103052;XL400_01;2018-01-02;01:26:00;100;18.357;-0.173;75.112;100;0000;PP001;2350;2350;19
ABC103053;XL400_01;2018-01-02;01:26:30;100;18.64;0.147;74.901;100;0000;PP001;2350;2350;12
ABC103054;XL400_01;2018-01-02;01:27:00;100;18.722;-0.067;75.098;100;0000;PP001;2350;2350;13
ABC103055;XL400_01;2018-01-02;01:27:30;100;18.752;0.046;74.914;100;0000;PP001;2350;2350;14
ABC103056;XL400_01;2018-01-02;01:28:00;100;18.474;-0.052;75.212;100;0000;PP001;2350;2350;8
ABC103057;XL400_01;2018-01-02;01:28:30;100;18.447;0.076;74.97;100;0000;PP001;2350;2350;1
ABC103058;XL400_01;2018-01-02;01:29:00;100;18.554;-0.101;75.026;100;0000;PP001;2350;2350;8
ABC103059;XL400_01;2018-01-02;01:29:30;100;18.623;-0.01;75.125;100;0000;PP001;2350;2350;11
ABC103060;XL400_01;2018-01-02;01:30:00;100;18.369;-0.088;74.741;100;0000;PP001;2350;2350;19
ABC103061;XL400_01;2018-01-02;01:30:30;100;18.528;0.019;74.911;100;0000;PP001;2350;2350;1
ABC103062;XL400_01;2018-01-02;01:31:00;100;18.505;-0.041;75.04;100;0000;PP001;2350;2350;14
ABC103063;XL400_01;2018-01-02;01:31:30;100;18.377;-0.216;74.903;100;0000;PP001;2350;2350;9
ABC103064;XL400_01;2018-01-02;01:32:00;100;18.517;-0.078;75.042;100;0000;PP001;2350;2350;5
ABC103065;XL400_01;2018-01-02;01:32:30;100;18.553;-0.133;75.09;100;0000;PP001;2350;2350;18
ABC103066;XL400_01;2018-01-02;01:33:00;100;18.331;-0.009;74.947;100;0000;PP001;2350;2350;18
ABC103067;XL400_01;2018-01-02;01:33:30;100;18.263;-0.026;74.86;100;0000;PP001;2350;2350;0
ABC103068;XL400_01;2018-01-02;01:34:00;100;18.61;0.027;74.81;100;0000;PP001;2350;2350;4
ABC103069;XL400_01;2018-01-02;01:34:30;100;18.518;0.192;74.709;100;0000;PP001;2350;2350;16
ABC103070;XL400_01;2018-01-02;01:35:00;100;18.46;-0.108;75.051;100;0000;PP001;2350;2350;9
ABC103071;XL400_01;2018-01-02;01:35:30;100;18.513;-0.036;74.956;100;0000;PP001;2350;2350;8
ABC103072;XL400_01;2018-01-02;01:36:00;100;18.526;0.073;75.014;100;0000;PP001;2350;2350;6
ABC103073;XL400_01;2018-01-02;01:36:30;100;18.512;-0.033;74.87;100;0000;PP001;2350;2350;6
ABC103074;XL400_01;2018-01-02;01:37:00;100;18.424;0.104;74.99;100;0000;PP001;2350;2350;6
ABC103075;XL400_01;2018-01-02;01:37:30;100;18.326;0.167;75.235;100;0000;PP001;2350;2350;18
ABC103076;XL400_01;2018-01-02;01:38:00;100;18.379;-0.204;75.058;100;0000;PP001;2350;2350;16
ABC103077;XL400_01;2018-01-02;01:38:30;100;18.599;0.066;74.98;100;0000;PP001;2350;2350;2
ABC103078;XL400_01;2018-01-02;01:39:00;100;18.381;0.107;74.999;100;0000;PP001;2350;2350;13
ABC103079;XL400_01;2018-01-02;01:39:30;100;18.54;0.11;75.149;100;0000;PP001;2350;2350;3
ABC103080;XL400_01;2018-01-02;01:40:00;100;18.503;-0.072;74.802;100;0000;PP001;2350;2350;13
ABC103081;XL400_01;2018-01-02;01:40:30;100;18.471;-0.021;74.8;100;0000;PP001;2350;2350;14
ABC103082;XL400_01;2018-01-02;01:41:00;100;18.478;0.033;75.046;100;0000;PP001;2350;2350;6
ABC103083;XL400_01;2018-01-02;01:41:30;100;18.52;-0.039;75.052;100;0000;PP001;2350;2350;19
ABC103084;XL400_01;2018-01-02;01:42:00;100;18.506;0.001;74.805;100;0000;PP001;2350;2350;10
ABC103085;XL400_01;2018-01-02;01:42:30;100;18.313;-0.035;75.031;100;0000;PP001;2350;2350;19
ABC103086;XL400_01;2018-01-02;01:43:00;100;18.464;-0.075;75.118;100;0000;PP001;2350;2350;8
ABC103087;XL400_01;2018-01-02;01:43:30;100;18.402;0.031;75.056;100;0000;PP001;2350;2350;5
ABC103088;XL400_01;2018-01-02;01:44:00;100;18.648;-0.047;75.113;100;0000;PP001;2350;2350;10
ABC103089;XL400_01;2018-01-02;01:44:30;100;18.377;-0.198;75.105;100;0000;PP001;2350;2350;5
ABC103090;XL400_01;2018-01-02;01:45:00;100;18.443;-0.073;74.889;100;0000;PP001;2350;2350;2
ABC103091;XL400_01;2018-01-02;01:45:30;100;18.318;-0.026;75.003;100;0000;PP001;2350;2350;5
ABC103092;XL400_01;2018-01-02;01:46:00;100;18.57;-0.013;74.871;100;0000;PP001;2350;2350;12
ABC103093;XL400_01;2018-01-02;01:46:30;100;18.33;-0.066;75.076;100;0000;PP001;2350;2350;17
ABC103094;XL400_01;2018-01-02;01:47:00;100;18.448;-0.057;74.725;100;0000;PP001;2350;2350;16
ABC103095;XL400_01;2018-01-02;01:47:30;100;18.516;-0.031;75.009;100;0000;PP001;2350;2350;6
ABC103096;XL400_01;2018-01-02;01:48:00;100;18.524;0.109;74.837;100;0000;PP001;2350;2350;5
ABC103097;XL400_01;2018-01-02;01:48:30;100;18.854;0.016;75.29;100;0000;PP001;2350;2350;14
ABC103098;XL400_01;2018-01-02;01:49:00;100;18.511;-0.031;75.09;100;0000;PP001;2350;2350;2
ABC103099;XL400_01;2018-01-02;01:49:30;100;18.402;-0.111;75.028;100;0000;PP001;2350;2350;2
ABC103100;XL400_01;2018-01-02;01:50:00;100;18.383;-0.066;74.913;100;0000;PP001;2350;2350;6
ABC103101;XL400_01;2018-01-02;01:50:30;100;18.467;0.013;75.094;100;0000;PP001;2350;2350;14
ABC103102;XL400_01;2018-01-02;01:51:00;100;18.623;0.1;74.983;100;0000;PP001;2350;2350;5
ABC103103;XL400_01;2018-01-02;01:51:30;100;18.516;-0.079;75.049;100;0000;PP001;2350;2350;18
ABC103104;XL400_01;2018-01-02;01:52:00;100;18.267;0.135;74.828;100;0000;PP001;2350;2350;16
ABC103105;XL400_01;2018-01-02;01:52:30;100;18.427;0.199;75.028;100;0000;PP001;2350;2350;11
ABC103106;XL400_01;2018-01-02;01:53:00;100;18.565;-0.167;75.043;100;0000;PP001;2350;2350;7
ABC103107;XL400_01;2018-01-02;01:53:30;100;18.49;0.105;74.95;100;0000;PP001;2350;2350;19
ABC103108;XL400_01;2018-01-02;01:54:00;100;18.452;-0.129;74.987;100;0000;PP001;2350;2350;8
ABC103109;XL400_01;2018-01-02;01:54:30;100;18.781;0.073;74.845;100;0000;PP001;2350;2350;6
ABC103110;XL400_01;2018-01-02;01:55:00;100;18.416;-0.014;74.996;100;0000;PP001;2350;2350;6
ABC103111;XL400_01;2018-01-02;01:55:30;100;18.542;0.011;75.008;100;0000;PP001;2350;2350;12
ABC103112;XL400_01;2018-01-02;01:56:00;100;18.43;-0.043;75.048;100;0000;PP001;2350;2350;0
ABC103113;XL400_01;2018-01-02;01:56:30;100;18.608;0.087;74.981;100;0000;PP001;2350;2350;0
ABC103114;XL400_01;2018-01-02;01:57:00;100;18.571;-0.025;74.959;100;0000;PP001;2350;2350;1
ABC103115;XL400_01;2018-01-02;01:57:30;100;18.483;-0.149;74.95;100;0000;PP001;2350;2350;3
ABC103116;XL400_01;2018-01-02;01:58:00;100;18.522;0.086;74.988;100;0000;PP001;2350;2350;7
ABC103117;XL400_01;2018-01-02;01:58:30;100;18.524;0.342;74.978;100;0000;PP001;2350;2350;0
ABC103118;XL400_01;2018-01-02;01:59:00;100;18.515;-0.125;74.925;100;0000;PP001;2350;2350;19
ABC103119;XL400_01;2018-01-02;01:59:30;100;18.44;-0.06;75.111;100;0000;PP001;2350;2350;0
ABC103120;XL400_01;2018-01-02;02:00:00;100;18.526;0.068;75.073;100;0000;PP001;2350;2350;7
ABC103121;XL400_01;2018-01-02;02:00:30;100;18.541;0.229;75.077;100;0000;PP001;2350;2350;10
ABC103122;XL400_01;2018-01-02;02:01:00;100;18.442;-0.181;74.989;100;0000;PP001;2350;2350;8
ABC103123;XL400_01;2018-01-02;02:01:30;100;18.651;0.001;75.041;100;0000;PP001;2350;2350;3
ABC103124;XL400_01;2018-01-02;02:02:00;100;18.553;-0.12;74.993;100;0000;PP001;2350;2350;6
ABC103125;XL400_01;2018-01-02;02:02:30;100;18.504;0.065;74.821;100;0000;PP001;2350;2350;6
ABC103126;XL400_01;2018-01-02;02:03:00;100;18.55;-0.071;74.99;100;0000;PP001;2350;2350;18
ABC103127;XL400_01;2018-01-02;02:03:30;100;18.279;0.077;75.126;100;0000;PP001;2350;2350;14
ABC103128;XL400_01;2018-01-02;02:04:00;100;18.609;-0.089;74.972;100;0000;PP001;2350;2350;8
ABC103129;XL400_01;2018-01-02;02:04:30;100;18.565;0.321;74.937;100;0000;PP001;2350;2350;1
ABC103130;XL400_01;2018-01-02;02:05:00;100;18.466;-0.094;75.018;100;0000;PP001;2350;2350;8
ABC103131;XL400_01;2018-01-02;02:05:30;100;18.391;0.032;74.885;100;0000;PP001;2350;2350;4
ABC103132;XL400_01;2018-01-02;02:06:00;100;18.628;0.01;74.891;100;0000;PP001;2350;2350;1
ABC103133;XL400_01;2018-01-02;02:06:30;100;18.528;-0.005;74.891;100;0000;PP001;2350;2350;16
ABC103134;XL400_01;2018-01-02;02:07:00;100;18.408;0.062;75.049;100;0000;PP001;2350;2350;5
ABC103135;XL400_01;2018-01-02;02:07:30;100;18.579;0.03;74.922;100;0000;PP001;2350;2350;9
ABC103136;XL400_01;2018-01-02;02:08:00;100;18.656;0.088;75.129;100;0000;PP001;2350;2350;3
ABC103137;XL400_01;2018-01-02;02:08:30;100;18.548;-0.113;74.857;100;0000;PP001;2350;2350;19
ABC103138;XL400_01;2018-01-02;02:09:00;100;18.472;0.227;75.063;100;0000;PP001;2350;2350;0
ABC103139;XL400_01;2018-01-02;02:09:30;100;18.351;0.17;74.869;100;0000;PP001;2350;2350;10
ABC103140;XL400_01;2018-01-02;02:10:00;100;18.639;0.045;74.86;100;0000;PP001;2350;2350;8
ABC103141;XL400_01;2018-01-02;02:10:30;100;18.56;0.046;74.991;100;0000;PP001;2350;2350;9
ABC103142;XL400_01;2018-01-02;02:11:00;100;18.413;-0.076;75.115;100;0000;PP001;2350;2350;7
ABC103143;XL400_01;2018-01-02;02:11:30;100;18.739;-0.092;75.107;100;0000;PP001;2350;2350;17
ABC103144;XL400_01;2018-01-02;02:12:00;100;18.533;0.015;75.017;100;0000;PP001;2350;2350;19
ABC103145;XL400_01;2018-01-02;02:12:30;100;18.583;0.12;74.888;100;0000;PP001;2350;2350;8
ABC103146;XL400_01;2018-01-02;02:13:00;100;18.513;-0.112;75.039;100;0000;PP001;2350;2350;4
ABC103147;XL400_01;2018-01-02;02:13:30;100;18.546;-0.102;74.842;100;0000;PP001;2350;2350;12
ABC103148;XL400_01;2018-01-02;02:14:00;100;18.505;0.133;75.013;100;0000;PP001;2350;2350;8
ABC103149;XL400_01;2018-01-02;02:14:30;100;18.633;-0.057;75.169;100;0000;PP001;2350;2350;10
ABC103150;XL400_01;2018-01-02;02:15:00;100;18.365;-0.087;75.119;100;0000;PP001;2350;2350;10
ABC103151;XL400_01;2018-01-02;02:15:30;100;18.401;0.078;74.835;100;0000;PP001;2350;2350;11
ABC103152;XL400_01;2018-01-02;02:16:00;100;18.487;-0.016;74.949;100;0000;PP001;2350;2350;16
ABC103153;XL400_01;2018-01-02;02:16:30;100;18.405;-0.055;75.064;100;0000;PP001;2350;2350;2
ABC103154;XL400_01;2018-01-02;02:17:00;100;18.548;0.14;75.046;100;0000;PP001;2350;2350;12
ABC103155;XL400_01;2018-01-02;02:17:30;100;18.338;-0.123;75.025;100;0000;PP001;2350;2350;12
ABC103156;XL400_01;2018-01-02;02:18:00;100;18.425;-0.081;74.864;100;0000;PP001;2350;2350;19
ABC103157;XL400_01;2018-01-02;02:18:30;100;18.63;0.048;75.087;100;0000;PP001;2350;2350;12
ABC103158;XL400_01;2018-01-02;02:19:00;100;18.44;0.061;74.977;100;0000;PP001;2350;2350;17
ABC103159;XL400_01;2018-01-02;02:19:30;100;18.312;-0.164;74.876;100;0000;PP001;2350;2350;8
ABC103160;XL400_01;2018-01-02;02:20:00;100;18.506;0.127;74.725;100;0000;PP001;2350;2350;19
ABC103161;XL400_01;2018-01-02;02:20:30;100;18.576;0.107;75.108;100;0000;PP001;2350;2350;4
ABC103162;XL400_01;2018-01-02;02:21:00;100;18.337;0.17;75.067;100;0000;PP001;2350;2350;13
ABC103163;XL400_01;2018-01-02;02:21:30;100;18.394;-0.059;75.013;100;0000;PP001;2350;2350;10
ABC103164;XL400_01;2018-01-02;02:22:00;100;18.502;0.111;75.047;100;0000;PP001;2350;2350;2
ABC103165;XL400_01;2018-01-02;02:22:30;100;18.476;-0.204;74.959;100;0000;PP001;2350;2350;19
ABC103166;XL400_01;2018-01-02;02:23:00;100;18.435;-0.133;75.089;100;0000;PP001;2350;2350;6
ABC103167;XL400_01;2018-01-02;02:23:30;100;18.657;0.155;74.955;100;0000;PP001;2350;2350;16
ABC103168;XL400_01;2018-01-02;02:24:00;100;18.616;0.021;74.956;100;0000;PP001;2350;2350;10
ABC103169;XL400_01;2018-01-02;02:24:30;100;18.707;-0.032;75.105;100;0000;PP001;2350;2350;11
ABC103170;XL400_01;2018-01-02;02:25:00;100;18.598;-0.067;75.139;100;0000;PP001;2350;2350;5
ABC103171;XL400_01;2018-01-02;02:25:30;100;18.43;-0.103;75.09;100;0000;PP001;2350;2350;0
ABC103172;XL400_01;2018-01-02;02:26:00;100;18.516;0.116;75.16;100;0000;PP001;2350;2350;9
ABC103173;XL400_01;2018-01-02;02:26:30;100;18.627;-0.141;74.933;100;0000;PP001;2350;2350;16
ABC103174;XL400_01;2018-01-02;02:27:00;100;18.665;0.019;74.849;100;0000;PP001;2350;2350;2
ABC103175;XL400_01;2018-01-02;02:27:30;100;18.311;-0.005;75.14;100;0000;PP001;2350;2350;12
ABC103176;XL400_01;2018-01-02;02:28:00;100;18.654;0.118;75.181;100;0000;PP001;2350;2350;15
ABC103177;XL400_01;2018-01-02;02:28:30;100;18.584;-0.054;74.966;100;0000;PP001;2350;2350;9
ABC103178;XL400_01;2018-01-02;02:29:00;100;18.634;-0.155;74.898;100;0000;PP001;2350;2350;16
ABC103179;XL400_01;2018-01-02;02:29:30;100;18.482;0.108;75.18;100;0000;PP001;2350;2350;3
ABC103180;XL400_01;2018-01-02;02:30:00;100;18.521;-0.061;75.04;100;0000;PP001;2350;2350;18
ABC103181;XL400_01;2018-01-02;02:30:30;100;18.488;-0.07;74.871;100;0000;PP001;2350;2350;16
ABC103182;XL400_01;2018-01-02;02:31:00;100;18.686;0.123;75.025;100;0000;PP001;2350;2350;12
ABC103183;XL400_01;2018-01-02;02:31:30;100;18.397;0.053;75.1;100;0000;PP001;2350;2350;13
ABC103184;XL400_01;2018-01-02;02:32:00;100;18.41;-0.168;75.03;100;0000;PP001;2350;2350;2
ABC103185;XL400_01;2018-01-02;02:32:30;100;18.664;0.066;74.981;100;0000;PP001;2350;2350;10
ABC103186;XL400_01;2018-01-02;02:33:00;100;18.426;0.027;75.114;100;0000;PP001;2350;2350;7
ABC103187;XL400_01;2018-01-02;02:33:30;100;18.626;0.01;74.956;100;0000;PP001;2350;2350;15
ABC103188;XL400_01;2018-01-02;02:34:00;100;18.556;0.073;75.061;100;0000;PP001;2350;2350;6
ABC103189;XL400_01;2018-01-02;02:34:30;100;18.43;-0.002;74.988;100;0000;PP001;2350;2350;1
ABC103190;XL400_01;2018-01-02;02:35:00;100;18.529;-0.074;74.924;100;0000;PP001;2350;2350;9
ABC103191;XL400_01;2018-01-02;02:35:30;100;18.649;0.077;75.061;100;0000;PP001;2350;2350;14
ABC103192;XL400_01;2018-01-02;02:36:00;100;18.575;-0.096;74.937;100;0000;PP001;2350;2350;16
ABC103193;XL400_01;2018-01-02;02:36:30;100;18.591;-0.003;74.984;100;0000;PP001;2350;2350;16
ABC103194;XL400_01;2018-01-02;02:37:00;100;18.567;0.045;75.045;100;0000;PP001;2350;2350;0
ABC103195;XL400_01;2018-01-02;02:37:30;100;18.565;0.127;75.051;100;0000;PP001;2350;2350;0
ABC103196;XL400_01;2018-01-02;02:38:00;100;18.589;0.006;75.135;100;0000;PP001;2350;2350;2
ABC103197;XL400_01;2018-01-02;02:38:30;100;18.549;0.023;75.071;100;0000;PP001;2350;2350;19
ABC103198;XL400_01;2018-01-02;02:39:00;100;18.54;-0.177;75.072;100;0000;PP001;2350;2350;4
ABC103199;XL400_01;2018-01-02;02:39:30;100;18.34;-0.018;75.01;100;0000;PP001;2350;2350;15
ABC103200;XL400_01;2018-01-02;02:40:00;100;18.492;0.117;75.05;100;0000;PP001;2350;2350;7
